case:concept:name,trace,start_time,end_time,app_type,duration_hours,has_accepted,has_denied,has_cancelled,is_success,edit_distance,norm_distance,rework_events,trace_len,is_non_success,deviation_band
Application_1069333518,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-07-02 07:15:20.755000+00:00,2016-08-22 05:11:17.150000+00:00,New credit,1221.9323319444443,True,False,False,True,6,0.375,3,16,False,medium
Application_10693354,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'A_Incomplete', 'W_Call incomplete files', 'A_Validating', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending', 'W_Validate application', 'O_Cancelled')",2016-01-11 13:36:13.543000+00:00,2016-02-22 15:06:10.753000+00:00,New credit,1009.499225,True,False,False,True,11,0.5238095238095238,4,21,False,high
Application_1069486579,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-10-13 15:50:12.437000+00:00,2016-11-15 07:00:16.723000+00:00,New credit,783.1678572222222,True,False,True,False,5,0.4166666666666667,0,11,True,high
Application_1069511528,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-10-19 13:50:44.329000+00:00,2016-11-19 07:00:19.010000+00:00,New credit,737.1596336111111,True,False,True,False,4,0.3333333333333333,0,10,True,medium
Application_1069564389,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-02-27 11:32:07.952000+00:00,2016-02-29 08:14:54.864000+00:00,Limit raise,44.713031111111114,True,False,True,False,4,0.3333333333333333,0,10,True,medium
Application_1069578306,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'A_Denied', 'O_Refused')",2016-08-07 13:59:01.532000+00:00,2016-09-01 10:17:13.655000+00:00,New credit,596.3033675,True,True,False,False,8,0.5,2,16,True,high
Application_1069591379,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-08-22 14:29:54.330000+00:00,2016-09-22 06:00:25.488000+00:00,New credit,735.508655,True,False,True,False,5,0.4166666666666667,0,9,True,high
Application_1069651565,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Assess potential fraud', 'O_Accepted', 'A_Pending')",2016-08-04 16:16:25.395000+00:00,2016-08-22 11:30:32.557000+00:00,New credit,427.23532277777775,True,False,False,True,2,0.14285714285714285,0,14,False,low
Application_1069688278,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'W_Call incomplete files', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-02-20 10:54:28.638000+00:00,2016-03-01 16:18:03.067000+00:00,New credit,245.39289694444446,True,False,False,True,4,0.25,3,16,False,medium
Application_106973225,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-01-04 11:18:36.651000+00:00,2016-02-05 07:00:37.628000+00:00,New credit,763.7002713888888,True,False,True,False,6,0.5,0,10,True,high
Application_1069793799,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-12-28 13:19:56.599000+00:00,2017-01-28 07:00:31.753000+00:00,New credit,737.6764316666666,True,False,True,False,5,0.4166666666666667,0,11,True,high
Application_1070030033,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending', 'W_Validate application', 'O_Cancelled')",2016-07-04 17:31:44.998000+00:00,2016-07-29 10:52:34.233000+00:00,Limit raise,593.3470097222222,True,False,False,True,9,0.42857142857142855,3,21,False,high
Application_1070053591,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Cancelled', 'O_Cancelled', 'W_Call incomplete files')",2016-05-12 09:27:24.494000+00:00,2016-05-20 14:17:34.465000+00:00,New credit,196.83610305555555,True,False,True,False,5,0.3333333333333333,3,15,True,medium
Application_107006704,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending', 'O_Cancelled', 'O_Cancelled', 'O_Cancelled')",2016-05-25 08:05:52.244000+00:00,2016-06-07 12:23:01.588000+00:00,New credit,316.2859288888889,True,False,False,True,14,0.5384615384615384,1,26,False,high
Application_1070075057,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-03-05 08:35:25.224000+00:00,2016-04-05 07:42:40.148000+00:00,New credit,743.1208122222223,True,False,True,False,5,0.4166666666666667,0,11,True,high
Application_1070094567,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-12-09 13:36:05.973000+00:00,2017-01-10 07:00:10.505000+00:00,New credit,761.401258888889,True,False,True,False,4,0.3333333333333333,0,10,True,medium
Application_1070132276,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-10-04 12:50:41.543000+00:00,2016-10-17 10:59:48.550000+00:00,Limit raise,310.15194638888886,True,False,False,True,0,0.0,0,12,False,low
Application_1070282875,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled', 'O_Cancelled', 'W_Call after offers')",2016-07-25 20:12:20.239000+00:00,2016-07-28 10:31:23.561000+00:00,New credit,62.317589444444444,True,False,True,False,8,0.5,0,16,True,high
Application_1070374401,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending', 'W_Validate application')",2016-05-06 07:52:49.848000+00:00,2016-05-18 08:21:46.815000+00:00,Limit raise,288.4824908333333,True,False,False,True,4,0.25,3,16,False,medium
Application_1070469431,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-04-05 15:09:30.064000+00:00,2016-04-28 13:19:57.716000+00:00,Limit raise,550.1743477777778,True,False,False,True,2,0.14285714285714285,1,14,False,low
Application_1070475605,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-09-21 10:55:11.159000+00:00,2016-10-03 09:39:49.199000+00:00,New credit,286.7439,True,False,False,True,2,0.14285714285714285,1,14,False,low
Application_107048111,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-10-11 20:33:47.840000+00:00,2016-11-13 07:00:32.038000+00:00,New credit,778.4456105555555,True,False,True,False,6,0.5,0,12,True,high
Application_1070499420,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'A_Denied', 'O_Refused', 'O_Refused')",2016-10-31 14:43:37.590000+00:00,2016-11-18 06:37:36.308000+00:00,New credit,423.89964388888893,True,True,False,False,12,0.5454545454545454,4,22,True,high
Application_107058559,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'O_Accepted', 'A_Pending', 'O_Cancelled', 'O_Cancelled')",2016-12-07 19:59:41.044000+00:00,2016-12-23 15:10:05.777000+00:00,New credit,379.17353694444444,True,False,False,True,13,0.52,2,25,False,high
Application_1070602542,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-07-27 14:10:03.089000+00:00,2016-08-17 09:15:05.261000+00:00,Limit raise,499.08393666666666,True,False,False,True,6,0.3333333333333333,4,18,False,medium
Application_1070643496,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-02-17 16:22:13.906000+00:00,2016-03-22 06:50:22.051000+00:00,New credit,806.4689291666667,True,False,False,True,7,0.4117647058823529,1,17,False,high
Application_1070659827,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending', 'W_Validate application')",2016-02-25 19:39:37.930000+00:00,2016-03-09 10:32:53.885000+00:00,New credit,302.8877652777778,True,False,False,True,3,0.2,2,15,False,low
Application_1070668503,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending', 'W_Validate application')",2016-05-26 18:03:50.541000+00:00,2016-06-01 13:15:18.664000+00:00,Limit raise,139.1911452777778,True,False,False,True,1,0.07692307692307693,1,13,False,low
Application_1070688232,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'O_Sent', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'O_Accepted', 'A_Pending', 'O_Cancelled', 'O_Cancelled', 'O_Cancelled', 'O_Cancelled')",2016-06-29 11:45:50.642000+00:00,2016-08-22 08:29:11.919000+00:00,New credit,1292.7225769444444,True,False,False,True,33,0.7674418604651163,9,43,False,very_high
Application_1070695176,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-07-29 18:40:59.032000+00:00,2016-08-11 09:07:21.515000+00:00,New credit,302.43957861111113,True,False,False,True,5,0.29411764705882354,1,17,False,medium
Application_1070781459,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-07-19 12:54:32.290000+00:00,2016-07-26 12:22:45.367000+00:00,Limit raise,167.47029916666668,True,False,True,False,5,0.4166666666666667,0,9,True,high
Application_1070792566,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending', 'W_Validate application')",2016-03-02 16:32:56.317000+00:00,2016-03-22 10:24:31.576000+00:00,Limit raise,473.8597941666667,True,False,False,True,1,0.07692307692307693,1,13,False,low
Application_1070807650,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-11-05 11:44:56.587000+00:00,2016-11-22 06:44:23.924000+00:00,New credit,402.9909269444445,True,False,False,True,3,0.2,2,15,False,low
Application_1070894524,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending', 'W_Validate application')",2016-03-18 12:16:33.195000+00:00,2016-04-05 12:32:44.365000+00:00,New credit,432.2697694444444,True,False,False,True,7,0.4117647058823529,3,17,False,high
Application_1070981949,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-05-18 16:15:40.422000+00:00,2016-05-26 11:25:25.123000+00:00,New credit,187.16241694444443,True,False,False,True,0,0.0,0,12,False,low
Application_1070992899,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Cancelled', 'A_Cancelled')",2016-04-14 15:30:10.493000+00:00,2016-04-25 07:53:52.858000+00:00,Limit raise,256.39510138888886,True,False,True,False,4,0.3333333333333333,0,10,True,medium
Application_1071087950,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'W_Call incomplete files', 'A_Validating', 'A_Denied', 'O_Refused', 'O_Refused', 'W_Validate application')",2016-03-09 12:20:33.387000+00:00,2016-03-22 15:23:26.685000+00:00,New credit,315.0481383333333,True,True,False,False,12,0.5454545454545454,4,22,True,high
Application_1071392906,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled', 'O_Cancelled')",2016-10-03 15:04:35.091000+00:00,2016-11-03 07:00:25.190000+00:00,New credit,735.9305830555555,True,False,True,False,7,0.5,0,14,True,high
Application_1071410123,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Denied', 'O_Refused')",2016-05-02 12:36:11.932000+00:00,2016-05-18 10:32:34.108000+00:00,New credit,381.9394933333333,True,True,False,False,3,0.25,0,11,True,medium
Application_1071567668,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-06-23 18:24:08.289000+00:00,2016-07-08 13:22:49.357000+00:00,New credit,354.9780744444444,True,False,False,True,3,0.2,1,15,False,low
Application_1071782613,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-02-03 08:52:43.341000+00:00,2016-02-09 13:57:23.871000+00:00,New credit,149.07792500000002,True,False,False,True,2,0.14285714285714285,1,14,False,low
Application_1071818076,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-07-20 21:22:54.255000+00:00,2016-08-01 11:15:17.706000+00:00,New credit,277.8731808333333,True,False,False,True,5,0.29411764705882354,2,17,False,medium
Application_1071818580,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'W_Call incomplete files', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-03-15 19:21:36.525000+00:00,2016-03-25 10:14:23.337000+00:00,New credit,230.87967,True,False,False,True,4,0.25,2,16,False,medium
Application_1071820701,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'O_Returned', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-07-15 08:53:56.641000+00:00,2016-08-12 08:59:00.429000+00:00,New credit,672.0843855555556,True,False,False,True,14,0.5833333333333334,5,24,False,high
