dataset,global_trace_index,case_id,application_type,case_start_time,case_start_year_week,case_end_time,duration_hours,retained_event_count,distinct_activity_count
BPI Challenge 2017,2457,Application_1509154703,New credit,2016-02-03T10:02:26.247000+00:00,2016-W05,2016-02-15T06:57:49.669000+00:00,284.9232,18,14
BPI Challenge 2017,2458,Application_1130853725,New credit,2016-02-03T10:07:23.331000+00:00,2016-W05,2016-02-11T17:08:49.690000+00:00,199.024,20,14
BPI Challenge 2017,2459,Application_312833689,New credit,2016-02-03T10:10:26.036000+00:00,2016-W05,2016-02-12T09:16:34.158000+00:00,215.1023,14,14
BPI Challenge 2017,2460,Application_369604069,New credit,2016-02-03T10:13:40.885000+00:00,2016-W05,2016-02-22T07:12:03.648000+00:00,452.973,29,16
BPI Challenge 2017,2461,Application_2017246170,Limit raise,2016-02-03T10:23:01.037000+00:00,2016-W05,2016-02-16T18:12:27.395000+00:00,319.824,14,14
BPI Challenge 2017,2462,Application_2011518740,New credit,2016-02-03T10:27:38.636000+00:00,2016-W05,2016-02-22T08:04:52.729000+00:00,453.6206,17,14
BPI Challenge 2017,2463,Application_1480315001,Limit raise,2016-02-03T10:28:12.556000+00:00,2016-W05,2016-03-05T07:00:49.368000+00:00,740.5436,13,10
BPI Challenge 2017,2464,Application_557604760,New credit,2016-02-03T10:29:41.563000+00:00,2016-W05,2016-02-12T08:15:22.957000+00:00,213.7615,14,14
BPI Challenge 2017,2465,Application_95674280,New credit,2016-02-03T10:30:58.934000+00:00,2016-W05,2016-02-18T08:41:35.962000+00:00,358.177,18,15
BPI Challenge 2017,2466,Application_46825077,New credit,2016-02-03T10:33:49.314000+00:00,2016-W05,2016-02-22T06:32:46.615000+00:00,451.9826,13,13
BPI Challenge 2017,2467,Application_406415014,New credit,2016-02-03T10:34:46.788000+00:00,2016-W05,2016-03-06T07:00:38.865000+00:00,764.4311,10,10
BPI Challenge 2017,2468,Application_1286403075,New credit,2016-02-03T10:36:18.961000+00:00,2016-W05,2016-03-05T07:00:46.894000+00:00,740.4078,10,10
BPI Challenge 2017,2469,Application_2053390692,New credit,2016-02-03T10:37:37.577000+00:00,2016-W05,2016-02-16T09:21:36.285000+00:00,310.733,13,13
BPI Challenge 2017,2470,Application_872411040,New credit,2016-02-03T10:52:03.151000+00:00,2016-W05,2016-03-05T13:25:31.219000+00:00,746.5578,28,15
BPI Challenge 2017,2471,Application_1794583297,New credit,2016-02-03T10:54:39.771000+00:00,2016-W05,2016-02-22T06:57:11.912000+00:00,452.0423,16,14
BPI Challenge 2017,2472,Application_519995731,New credit,2016-02-03T10:58:38.245000+00:00,2016-W05,2016-02-16T16:17:21.112000+00:00,317.3119,16,15
BPI Challenge 2017,2473,Application_305052605,New credit,2016-02-03T11:00:33.830000+00:00,2016-W05,2016-02-25T11:54:58.087000+00:00,528.9067,26,17
BPI Challenge 2017,2474,Application_394119601,New credit,2016-02-03T11:03:02.166000+00:00,2016-W05,2016-02-12T08:20:52.856000+00:00,213.2974,11,11
BPI Challenge 2017,2475,Application_1306249905,New credit,2016-02-03T11:25:43.823000+00:00,2016-W05,2016-02-16T14:29:32.436000+00:00,315.0635,18,15
BPI Challenge 2017,2476,Application_362583184,Limit raise,2016-02-03T11:32:08.212000+00:00,2016-W05,2016-02-11T14:20:01.107000+00:00,194.798,11,11
BPI Challenge 2017,2477,Application_1306765211,Limit raise,2016-02-03T11:35:43.901000+00:00,2016-W05,2016-02-19T12:54:13.113000+00:00,385.3081,13,12
BPI Challenge 2017,2478,Application_1125452989,New credit,2016-02-03T11:41:05.580000+00:00,2016-W05,2016-03-07T07:00:29.603000+00:00,787.3233,14,11
BPI Challenge 2017,2479,Application_944303988,Limit raise,2016-02-03T11:41:08.496000+00:00,2016-W05,2016-02-16T14:43:23.920000+00:00,315.0376,16,13
BPI Challenge 2017,2480,Application_1381557321,New credit,2016-02-03T11:59:33.916000+00:00,2016-W05,2016-02-15T12:46:34.198000+00:00,288.7834,12,12
BPI Challenge 2017,2481,Application_1343799374,New credit,2016-02-03T12:04:29.116000+00:00,2016-W05,2016-02-16T17:59:30.476000+00:00,317.917,13,13
BPI Challenge 2017,2482,Application_981616682,New credit,2016-02-03T12:06:55.867000+00:00,2016-W05,2016-03-07T07:00:36.013000+00:00,786.8945,11,11
BPI Challenge 2017,2483,Application_1272095921,New credit,2016-02-03T12:10:37.475000+00:00,2016-W05,2016-03-07T07:00:37.012000+00:00,786.8332,11,11
BPI Challenge 2017,2484,Application_809547421,New credit,2016-02-03T12:24:01.030000+00:00,2016-W05,2016-02-08T17:39:19.624000+00:00,125.2552,10,10
BPI Challenge 2017,2485,Application_485953654,New credit,2016-02-03T12:25:36.366000+00:00,2016-W05,2016-02-12T12:53:39.892000+00:00,216.4676,14,13
BPI Challenge 2017,2486,Application_160885036,New credit,2016-02-03T12:39:32.641000+00:00,2016-W05,2016-02-12T09:22:48.486000+00:00,212.7211,13,13
BPI Challenge 2017,2487,Application_1932428106,New credit,2016-02-03T12:53:29.617000+00:00,2016-W05,2016-02-15T11:19:40.028000+00:00,286.4362,15,13
BPI Challenge 2017,2488,Application_1849281954,New credit,2016-02-03T12:58:11.146000+00:00,2016-W05,2016-03-07T07:00:44.613000+00:00,786.0426,11,11
BPI Challenge 2017,2489,Application_2095799235,New credit,2016-02-03T12:59:48.898000+00:00,2016-W05,2016-02-17T07:54:56.923000+00:00,330.9189,14,14
BPI Challenge 2017,2490,Application_484428234,New credit,2016-02-03T13:04:46.482000+00:00,2016-W05,2016-02-16T06:46:25.882000+00:00,305.6943,13,13
BPI Challenge 2017,2491,Application_631164056,New credit,2016-02-03T13:06:31.251000+00:00,2016-W05,2016-03-23T10:38:56.844000+00:00,1173.5404,22,16
BPI Challenge 2017,2492,Application_50364786,New credit,2016-02-03T13:13:22.594000+00:00,2016-W05,2016-03-05T07:01:09.558000+00:00,737.7964,10,10
BPI Challenge 2017,2493,Application_49211544,New credit,2016-02-03T13:19:05.019000+00:00,2016-W05,2016-02-11T14:58:18.515000+00:00,193.6537,20,16
BPI Challenge 2017,2494,Application_342427545,New credit,2016-02-03T13:19:45.303000+00:00,2016-W05,2016-02-24T09:48:04.888000+00:00,500.4721,13,13
BPI Challenge 2017,2495,Application_1963132868,New credit,2016-02-03T13:46:56.075000+00:00,2016-W05,2016-02-15T13:20:51.255000+00:00,287.5653,16,15
BPI Challenge 2017,2496,Application_947946167,New credit,2016-02-03T13:46:58.711000+00:00,2016-W05,2016-03-06T07:00:52.709000+00:00,761.2317,11,11
BPI Challenge 2017,2497,Application_1822411778,New credit,2016-02-03T13:50:48.583000+00:00,2016-W05,2016-02-24T08:52:50.057000+00:00,499.0337,17,15
BPI Challenge 2017,2498,Application_230180428,New credit,2016-02-03T13:54:18.949000+00:00,2016-W05,2016-02-22T07:16:21.556000+00:00,449.3674,17,15
BPI Challenge 2017,2499,Application_942188311,New credit,2016-02-03T14:28:46.243000+00:00,2016-W05,2016-02-26T15:18:34.305000+00:00,552.83,16,14
BPI Challenge 2017,2500,Application_1221588667,Limit raise,2016-02-03T14:37:05.093000+00:00,2016-W05,2016-02-16T13:31:34.072000+00:00,310.908,16,14
BPI Challenge 2017,2501,Application_657721677,New credit,2016-02-03T14:51:11.768000+00:00,2016-W05,2016-03-05T07:00:40.569000+00:00,736.158,14,10
BPI Challenge 2017,2502,Application_702518958,New credit,2016-02-03T14:55:57.830000+00:00,2016-W05,2016-02-22T06:47:40.813000+00:00,447.8619,14,14
BPI Challenge 2017,2503,Application_1757729958,New credit,2016-02-03T15:01:48.678000+00:00,2016-W05,2016-03-10T07:00:21.482000+00:00,855.9758,11,11
BPI Challenge 2017,2504,Application_1715858812,New credit,2016-02-03T15:02:16.867000+00:00,2016-W05,2016-02-25T12:22:01.861000+00:00,525.3292,20,15
BPI Challenge 2017,2505,Application_863369889,New credit,2016-02-03T15:18:19.811000+00:00,2016-W05,2016-03-02T12:47:51.775000+00:00,669.4922,17,14
BPI Challenge 2017,2506,Application_1659252190,Limit raise,2016-02-03T15:24:27.653000+00:00,2016-W05,2016-02-11T12:34:16.931000+00:00,189.1637,13,12
BPI Challenge 2017,2507,Application_1309347097,New credit,2016-02-03T15:33:19.420000+00:00,2016-W05,2016-02-26T08:43:20.702000+00:00,545.167,27,14
BPI Challenge 2017,2508,Application_1207389715,New credit,2016-02-03T15:43:01.736000+00:00,2016-W05,2016-02-22T08:58:22.733000+00:00,449.2558,14,14
BPI Challenge 2017,2509,Application_792726545,New credit,2016-02-03T15:49:36.366000+00:00,2016-W05,2016-03-07T07:01:02.283000+00:00,783.1905,14,10
BPI Challenge 2017,2510,Application_940016337,New credit,2016-02-03T15:54:11.607000+00:00,2016-W05,2016-02-12T12:49:46.551000+00:00,212.9264,14,10
BPI Challenge 2017,2511,Application_505978470,New credit,2016-02-03T15:54:33.648000+00:00,2016-W05,2016-03-01T13:00:27.633000+00:00,645.0983,15,15
BPI Challenge 2017,2512,Application_1812430875,New credit,2016-02-03T16:03:58.758000+00:00,2016-W05,2016-02-22T11:28:32.986000+00:00,451.4095,14,14
BPI Challenge 2017,2513,Application_1912562056,New credit,2016-02-03T16:12:37.256000+00:00,2016-W05,2016-02-08T12:46:31.507000+00:00,116.5651,12,12
BPI Challenge 2017,2514,Application_99213678,Limit raise,2016-02-03T16:16:58.953000+00:00,2016-W05,2016-02-16T14:47:49.116000+00:00,310.5139,15,14
BPI Challenge 2017,2515,Application_576038160,Limit raise,2016-02-03T16:26:33.442000+00:00,2016-W05,2016-03-05T07:00:47.394000+00:00,734.5705,9,9
BPI Challenge 2017,2516,Application_757195354,New credit,2016-02-03T16:32:12.755000+00:00,2016-W05,2016-03-06T07:00:39.886000+00:00,758.4742,11,11
BPI Challenge 2017,2517,Application_1931343039,New credit,2016-02-03T16:52:30.232000+00:00,2016-W05,2016-02-11T10:38:52.886000+00:00,185.773,14,13
BPI Challenge 2017,2518,Application_1750079708,New credit,2016-02-03T17:06:17.387000+00:00,2016-W05,2016-02-24T13:29:18.195000+00:00,500.3836,20,15
BPI Challenge 2017,2519,Application_1580224389,New credit,2016-02-03T17:07:34.818000+00:00,2016-W05,2016-03-05T07:00:44.686000+00:00,733.8861,14,10
BPI Challenge 2017,2520,Application_1896194935,New credit,2016-02-03T17:30:01.190000+00:00,2016-W05,2016-02-23T11:09:27.865000+00:00,473.6574,16,14
BPI Challenge 2017,2521,Application_1382348447,New credit,2016-02-03T17:32:20.815000+00:00,2016-W05,2016-02-15T12:15:02.818000+00:00,282.7117,17,14
BPI Challenge 2017,2522,Application_1280175565,New credit,2016-02-03T17:32:43.941000+00:00,2016-W05,2016-02-15T07:18:28.601000+00:00,277.7624,15,14
BPI Challenge 2017,2523,Application_73539002,New credit,2016-02-03T17:56:49.285000+00:00,2016-W05,2016-02-17T09:15:40.309000+00:00,327.3142,18,16
BPI Challenge 2017,2524,Application_422773185,New credit,2016-02-03T17:56:51.188000+00:00,2016-W05,2016-02-16T07:46:25.642000+00:00,301.8262,15,14
BPI Challenge 2017,2525,Application_1008477029,New credit,2016-02-03T18:10:49.146000+00:00,2016-W05,2016-02-22T07:15:19.099000+00:00,445.075,16,16
BPI Challenge 2017,2526,Application_1650727962,Limit raise,2016-02-03T18:20:43.017000+00:00,2016-W05,2016-02-04T16:46:25.460000+00:00,22.4285,14,10
BPI Challenge 2017,2527,Application_951384308,New credit,2016-02-03T18:24:22.378000+00:00,2016-W05,2016-02-15T15:28:32.340000+00:00,285.0694,14,14
BPI Challenge 2017,2528,Application_1664113967,New credit,2016-02-03T18:34:22.745000+00:00,2016-W05,2016-02-22T06:29:18.649000+00:00,443.9155,27,14
BPI Challenge 2017,2529,Application_1218027440,New credit,2016-02-03T18:38:33.102000+00:00,2016-W05,2016-03-05T07:00:59.143000+00:00,732.3739,10,10
BPI Challenge 2017,2530,Application_1542022971,New credit,2016-02-03T18:40:40.874000+00:00,2016-W05,2016-02-10T11:05:35.835000+00:00,160.4153,12,12
BPI Challenge 2017,2531,Application_1994587458,New credit,2016-02-03T18:57:02.795000+00:00,2016-W05,2016-02-24T12:49:11.199000+00:00,497.869,14,14
BPI Challenge 2017,2532,Application_1195475483,New credit,2016-02-03T19:34:47.224000+00:00,2016-W05,2016-02-23T12:15:08.756000+00:00,472.6726,21,16
BPI Challenge 2017,2533,Application_1545599157,New credit,2016-02-03T19:35:18.879000+00:00,2016-W05,2016-02-08T12:04:50.222000+00:00,112.492,11,11
BPI Challenge 2017,2534,Application_1991950103,New credit,2016-02-03T19:44:07.345000+00:00,2016-W05,2016-02-18T09:18:19.069000+00:00,349.5699,15,15
BPI Challenge 2017,2535,Application_405889238,Limit raise,2016-02-03T19:51:08.190000+00:00,2016-W05,2016-02-25T10:55:35.549000+00:00,519.0743,14,13
BPI Challenge 2017,2536,Application_812381296,Limit raise,2016-02-03T19:52:45.195000+00:00,2016-W05,2016-03-10T07:00:47.742000+00:00,851.134,9,9
BPI Challenge 2017,2537,Application_1290104721,New credit,2016-02-03T20:05:13.801000+00:00,2016-W05,2016-03-01T13:14:25.487000+00:00,641.1532,11,11
BPI Challenge 2017,2538,Application_1923796479,New credit,2016-02-03T20:13:21.209000+00:00,2016-W05,2016-02-16T14:23:13.981000+00:00,306.1647,13,13
BPI Challenge 2017,2539,Application_527301970,New credit,2016-02-03T20:21:07.721000+00:00,2016-W05,2016-03-04T10:12:54.346000+00:00,709.863,12,12
BPI Challenge 2017,2540,Application_1295276940,New credit,2016-02-03T20:49:41.850000+00:00,2016-W05,2016-02-19T10:04:39.706000+00:00,373.2494,16,15
BPI Challenge 2017,2541,Application_202450945,New credit,2016-02-03T21:32:13.745000+00:00,2016-W05,2016-03-07T07:00:39.996000+00:00,777.474,11,11
BPI Challenge 2017,2542,Application_526777454,New credit,2016-02-03T21:44:24.853000+00:00,2016-W05,2016-02-17T11:18:42.665000+00:00,325.5716,13,13
BPI Challenge 2017,2543,Application_1609314032,New credit,2016-02-03T21:50:15.616000+00:00,2016-W05,2016-03-02T14:29:54.307000+00:00,664.6607,20,15
BPI Challenge 2017,2544,Application_1927700611,New credit,2016-02-03T22:10:50.859000+00:00,2016-W05,2016-02-17T15:59:34.118000+00:00,329.812,13,13
BPI Challenge 2017,2545,Application_136560818,New credit,2016-02-03T22:29:11.249000+00:00,2016-W05,2016-03-07T07:00:42.404000+00:00,776.5253,11,11
BPI Challenge 2017,2546,Application_1061974854,New credit,2016-02-03T22:31:13.188000+00:00,2016-W05,2016-03-08T07:00:26.793000+00:00,800.4871,10,10
BPI Challenge 2017,2547,Application_1357612530,New credit,2016-02-03T23:39:11.522000+00:00,2016-W05,2016-02-11T12:01:50.087000+00:00,180.3774,19,14
BPI Challenge 2017,2548,Application_1448267312,New credit,2016-02-04T07:23:10.802000+00:00,2016-W05,2016-02-22T07:28:37.329000+00:00,432.0907,15,14
BPI Challenge 2017,2549,Application_470988921,New credit,2016-02-04T08:09:44.234000+00:00,2016-W05,2016-03-13T07:00:56.876000+00:00,910.8535,14,10
BPI Challenge 2017,2550,Application_1229897222,New credit,2016-02-04T08:26:15.869000+00:00,2016-W05,2016-02-19T15:29:13.052000+00:00,367.0492,17,14
BPI Challenge 2017,2551,Application_1857502008,New credit,2016-02-04T08:39:48.846000+00:00,2016-W05,2016-03-07T07:00:49.868000+00:00,766.3503,11,11
BPI Challenge 2017,2552,Application_1991350312,New credit,2016-02-04T08:43:06.072000+00:00,2016-W05,2016-02-11T13:41:06.957000+00:00,172.9669,16,13
BPI Challenge 2017,2553,Application_1600450105,New credit,2016-02-04T08:46:10.454000+00:00,2016-W05,2016-03-06T07:00:35.064000+00:00,742.2402,10,10
BPI Challenge 2017,2554,Application_703326167,New credit,2016-02-04T08:58:01.381000+00:00,2016-W05,2016-02-16T16:37:43.936000+00:00,295.6618,17,14
BPI Challenge 2017,2555,Application_1920818884,New credit,2016-02-04T09:02:58.682000+00:00,2016-W05,2016-03-02T08:33:07.532000+00:00,647.5025,17,17
BPI Challenge 2017,2556,Application_1611522764,Limit raise,2016-02-04T09:06:23.153000+00:00,2016-W05,2016-02-12T14:46:13.608000+00:00,197.664,12,12
BPI Challenge 2017,2557,Application_1426972073,New credit,2016-02-04T09:17:50.097000+00:00,2016-W05,2016-02-11T08:09:02.804000+00:00,166.8535,14,10
BPI Challenge 2017,2558,Application_162576008,New credit,2016-02-04T09:39:27.922000+00:00,2016-W05,2016-02-22T07:21:56.478000+00:00,429.7079,14,14
BPI Challenge 2017,2559,Application_1995359590,New credit,2016-02-04T09:55:08.322000+00:00,2016-W05,2016-02-24T10:18:42.079000+00:00,480.3927,18,15
BPI Challenge 2017,2560,Application_2076521885,New credit,2016-02-04T09:59:34.772000+00:00,2016-W05,2016-02-04T12:41:36.467000+00:00,2.7005,10,10
BPI Challenge 2017,2561,Application_1937560688,New credit,2016-02-04T10:00:48.222000+00:00,2016-W05,2016-03-06T07:00:25.449000+00:00,740.9937,10,10
BPI Challenge 2017,2562,Application_631881241,New credit,2016-02-04T10:05:39.916000+00:00,2016-W05,2016-02-17T10:05:08.641000+00:00,311.9913,14,13
BPI Challenge 2017,2563,Application_1352159570,New credit,2016-02-04T10:13:30.016000+00:00,2016-W05,2016-03-08T07:00:38.265000+00:00,788.7856,11,11
BPI Challenge 2017,2564,Application_720290283,New credit,2016-02-04T10:14:59.945000+00:00,2016-W05,2016-02-16T13:30:36.972000+00:00,291.2603,13,13
BPI Challenge 2017,2565,Application_1677505161,New credit,2016-02-04T10:46:59.751000+00:00,2016-W05,2016-02-11T15:29:09.554000+00:00,172.7027,17,14
BPI Challenge 2017,2566,Application_2039838246,New credit,2016-02-04T10:52:21.334000+00:00,2016-W05,2016-02-16T12:42:08.670000+00:00,289.8298,16,13
BPI Challenge 2017,2567,Application_854886380,New credit,2016-02-04T11:17:16.343000+00:00,2016-W05,2016-03-07T07:00:33.785000+00:00,763.7215,11,11
BPI Challenge 2017,2568,Application_430505137,New credit,2016-02-04T11:26:07.172000+00:00,2016-W05,2016-03-06T07:00:49.887000+00:00,739.5785,10,10
BPI Challenge 2017,2569,Application_539859583,New credit,2016-02-04T11:47:41.745000+00:00,2016-W05,2016-03-06T07:00:51.694000+00:00,739.2194,10,10
BPI Challenge 2017,2570,Application_855906513,Limit raise,2016-02-04T11:48:13.471000+00:00,2016-W05,2016-02-19T12:32:22.432000+00:00,360.7358,13,13
BPI Challenge 2017,2571,Application_1414197002,New credit,2016-02-04T11:49:35.133000+00:00,2016-W05,2016-02-23T15:22:50.923000+00:00,459.5544,16,13
BPI Challenge 2017,2572,Application_1646783960,New credit,2016-02-04T11:51:56.293000+00:00,2016-W05,2016-02-16T14:28:06.980000+00:00,290.603,16,14
BPI Challenge 2017,2573,Application_2139758289,New credit,2016-02-04T11:54:55.003000+00:00,2016-W05,2016-03-08T07:00:53.968000+00:00,787.0997,10,10
BPI Challenge 2017,2574,Application_787086837,Limit raise,2016-02-04T11:55:03.126000+00:00,2016-W05,2016-02-16T11:27:44.966000+00:00,287.545,11,11
BPI Challenge 2017,2575,Application_428914747,New credit,2016-02-04T11:55:42.721000+00:00,2016-W05,2016-02-22T13:13:14.016000+00:00,433.292,18,14
BPI Challenge 2017,2576,Application_489856492,New credit,2016-02-04T12:53:20.519000+00:00,2016-W05,2016-03-08T07:00:50.363000+00:00,786.125,11,11
BPI Challenge 2017,2577,Application_801735752,New credit,2016-02-04T13:01:26.178000+00:00,2016-W05,2016-03-08T07:00:49.386000+00:00,785.9898,14,10
BPI Challenge 2017,2578,Application_1569414871,New credit,2016-02-04T13:18:28.723000+00:00,2016-W05,2016-03-06T07:00:41.882000+00:00,737.7037,10,10
BPI Challenge 2017,2579,Application_874155986,New credit,2016-02-04T13:41:18.928000+00:00,2016-W05,2016-02-18T07:38:58.745000+00:00,329.9611,13,13
BPI Challenge 2017,2580,Application_1571876685,Limit raise,2016-02-04T14:04:27.504000+00:00,2016-W05,2016-03-08T07:00:42.786000+00:00,784.9376,10,10
BPI Challenge 2017,2581,Application_2062914652,New credit,2016-02-04T14:20:30.542000+00:00,2016-W05,2016-02-18T08:39:39.731000+00:00,330.3192,13,13
BPI Challenge 2017,2582,Application_630905885,New credit,2016-02-04T14:43:21.673000+00:00,2016-W05,2016-02-11T09:07:58.108000+00:00,162.4101,15,14
BPI Challenge 2017,2583,Application_1858738087,New credit,2016-02-04T15:01:28.505000+00:00,2016-W05,2016-03-06T07:00:56.121000+00:00,735.991,10,10
BPI Challenge 2017,2584,Application_1542999947,New credit,2016-02-04T15:15:25.061000+00:00,2016-W05,2016-03-06T07:00:49.087000+00:00,735.7567,10,10
BPI Challenge 2017,2585,Application_1077798235,New credit,2016-02-04T15:19:43.237000+00:00,2016-W05,2016-02-18T09:39:25.597000+00:00,330.3284,14,14
BPI Challenge 2017,2586,Application_356937764,New credit,2016-02-04T15:28:58.911000+00:00,2016-W05,2016-02-26T13:36:09.645000+00:00,526.1196,25,16
BPI Challenge 2017,2587,Application_725642735,New credit,2016-02-04T15:33:46.766000+00:00,2016-W05,2016-03-06T07:00:50.708000+00:00,735.4511,14,10
BPI Challenge 2017,2588,Application_502801170,New credit,2016-02-04T15:40:32.152000+00:00,2016-W05,2016-03-10T14:14:43.346000+00:00,838.5698,21,16
BPI Challenge 2017,2589,Application_701450949,New credit,2016-02-04T16:29:01.330000+00:00,2016-W05,2016-03-07T07:00:24.401000+00:00,758.5231,10,10
BPI Challenge 2017,2590,Application_511941992,New credit,2016-02-04T16:44:22.740000+00:00,2016-W05,2016-02-29T12:02:52.726000+00:00,595.3083,14,14
